지점,지점명,일시,평균기온(°C),최저기온(°C),최저기온 시각(hhmi),최고기온(°C),최고기온 시각(hhmi),강수 계속시간(hr),10분 최다 강수량(mm),10분 최다강수량 시각(hhmi),1시간 최다강수량(mm),1시간 최다 강수량 시각(hhmi),일강수량(mm),최대 순간 풍속(m/s),최대 순간 풍속 풍향(16방위),최대 순간풍속 시각(hhmi),최대 풍속(m/s),최대 풍속 풍향(16방위),최대 풍속 시각(hhmi),평균 풍속(m/s),풍정합(100m),최다풍향(16방위),평균 이슬점온도(°C),최소 상대습도(%),최소 상대습도 시각(hhmi),평균 상대습도(%),평균 증기압(hPa),평균 현지기압(hPa),최고 해면기압(hPa),최고 해면기압 시각(hhmi),최저 해면기압(hPa),최저 해면기압 시각(hhmi),평균 해면기압(hPa),가조시간(hr),합계 일조시간(hr),1시간 최다일사 시각(hhmi),1시간 최다일사량(MJ/m2),합계 일사량(MJ/m2),일 최심신적설(cm),일 최심신적설 시각(hhmi),일 최심적설(cm),일 최심적설 시각(hhmi),합계 3시간 신적설(cm),평균 전운량(1/10),평균 중하층운량(1/10),평균 지면온도(°C),최저 초상온도(°C),평균 5cm 지중온도(°C),평균 10cm 지중온도(°C),평균 20cm 지중온도(°C),평균 30cm 지중온도(°C),0.5m 지중온도(°C),1.0m 지중온도(°C),1.5m 지중온도(°C),3.0m 지중온도(°C),5.0m 지중온도(°C),합계 대형증발량(mm),합계 소형증발량(mm),9-9강수(mm),기사,안개 계속시간(hr)
216,태백,2025-03-02,2.2,-2.5,2355,7.9,1032,,,,,,18.1,11.6,70,1251,4.9,360,1251,1.7,1503,20,-1.1,45,1038,80.4,5.7,935,1024.4,1915,1017.2,156,1020.8,11.4,0,1100,.41,2,,,,,,9.6,9.5,1.4,-1.9,,,,,,,,,,.5,.7,,,
216,태백,2025-03-03,-3.9,-4.6,1931,-2.5,1,,,,,,33.6,11.3,70,1235,4.9,20,1222,2.5,2198,20,-6.1,77,1836,84.1,3.9,939.5,1030.1,1847,1022.3,216,1027.7,11.5,0,1200,.2,1.1,,,,,,10,10,0,-1.6,,,,,,,,,,.4,.5,,,
216,태백,2025-03-04,-2.6,-4.3,1,-1.4,1257,,,,,,12.4,10.1,50,1235,5.1,360,1329,2.8,2441,20,-4.4,80,217,87.1,4.4,937.3,1030.1,34,1022.2,1641,1024.9,11.5,0,1300,.48,2.19,,,,,,10,9.9,0,-.4,,,,,,,,,,.4,.5,,,
216,태백,2025-03-05,-1.3,-2.1,2248,.5,1143,,,,,,3.2,9.2,340,102,4.7,50,1325,1.8,1543,50,-2.9,82,1142,88.5,5,936.6,1025.6,2140,1021.5,106,1023.7,11.5,0,1200,.3,1.42,,,,,,9.8,9.5,0,-.2,,,,,,,,,,.3,.5,,,
216,태백,2025-03-06,-2.5,-6.7,2359,3.2,1420,,,,,,1.5,6.6,70,1545,4.2,20,1554,1.2,1044,50,-4.7,61,1210,85,4.3,939.6,1031.3,2352,1024,1421,1027.4,11.6,1.1,1400,1.21,4.87,,,,,,7,6.6,.1,-.2,,,,,,,,,,.6,.8,,,
216,태백,2025-03-07,-1.5,-10.6,654,6.2,1208,,,,,,,5.2,50,1610,3.3,20,1614,1.1,911,20,-6,42,1214,74.3,4,941.7,1034,722,1025.7,1543,1029.4,11.6,4.5,1100,2.66,13.35,,,,,,5.3,3.3,0,-.2,,,,,,,,,,1.4,2.1,,,
216,태백,2025-03-08,1.8,-1.4,12,6.3,1352,,,,,,.1,7.6,200,1506,3.3,180,1340,1.4,1217,180,-4.4,43,1453,64.5,4.4,939.7,1029.1,31,1023.2,1452,1026,11.7,4.3,1300,2.34,12.44,,,,,,5.6,4.5,.1,-.1,,,,,,,,,,1.6,2.2,,,
216,태백,2025-03-09,1,-7.5,707,10.6,1311,,,,,,,6.6,50,1515,4.1,20,1523,.9,816,20,-6.2,22,1346,64.5,3.9,943.7,1034.3,724,1026.7,1404,1030.7,11.7,9.2,1200,2.94,20.07,,,,,,.4,0,.1,-1,,,,,,,,,,2.6,3.8,,,
216,태백,2025-03-10,1.6,-6.8,533,10.1,1309,,,,,,,7.8,230,1428,3.3,180,1415,1.1,950,180,-5,31,1234,65.9,4.2,940.7,1033.3,118,1021.8,1633,1027.2,11.7,8.9,1200,2.65,17.81,,,,,,3.3,0,.1,-1,,,,,,,,,,2.3,3.3,,,
216,태백,2025-03-11,5.7,-2.8,602,16.4,1311,,,,,,,6.2,180,1630,2.9,160,1631,1,855,180,-6.5,7,1157,50,3.9,935.6,1025.2,717,1014.7,1617,1020.3,11.8,9.2,1200,2.99,19.65,,,,,,2.4,1.1,.1,-.2,,,,,,,,,,3.5,4.9,,,
216,태백,2025-03-12,7.4,-.1,149,13.9,1401,,,,,,,9.4,320,1451,3.6,290,1128,1.5,1305,200,-2.4,21,938,51.6,5.2,930.7,1020.4,3,1010.4,1618,1014.4,11.8,8.6,1200,3.13,19.2,,,,,,6,3.1,.1,0,,,,,,,,,,3.2,4.6,,,
216,태백,2025-03-13,5.8,0,2335,14.8,1356,,,,,,,6.6,20,1003,3.3,20,1738,1.1,984,20,-10,12,1454,36.5,3,937,1027.2,2341,1018,1448,1021.7,11.9,8,1300,2.83,17.77,,,,,,6.3,3.5,.1,-3.4,,,,,,,,,,3.2,4.6,,,
216,태백,2025-03-14,3.4,-2.7,633,10,1352,,,,,,,9.6,70,1114,5.2,50,1053,1.7,1432,20,-4.9,24,952,60,4.4,942.5,1031,725,1025.8,1453,1028.5,11.9,9.4,1200,2.97,19.68,,,,,,3.8,1.4,.1,-4.3,,,,,,,,,,2.6,3.7,,,
216,태백,2025-03-15,1.9,0,1,4.6,1040,,,,,,1,6.9,320,1045,3,70,1237,1.1,962,90,-2.1,54,1041,76,5.3,939.3,1030,1,1020.6,2400,1025.6,11.9,.3,1000,1.01,4.78,,,,,,9.8,8.4,.1,-2.2,,,,,,,,,,.7,1,,,
216,태백,2025-03-16,.4,-4.5,2333,3.8,1203,,,,,,2.8,6.9,340,1859,3.2,320,1920,1.2,1074,180,-2.4,64,1814,81.9,5.2,926.2,1020.8,11,1007.5,1424,1011.8,12,0,1200,1.18,6.97,,,,,,9.9,8.8,.3,-5.6,,,,,,,,,,.8,1.2,,,
216,태백,2025-03-17,-2.2,-5.4,2400,2,1516,,,,,,11.5,9.9,360,259,4.4,320,259,1.6,1365,200,-8.6,33,1548,63.8,3.3,929.2,1018.2,2019,1010.6,31,1015.9,12,3.2,1500,1.16,5.71,,,,,,7.6,5,0,-4.2,,,,,,,,,,.9,1.2,,,
216,태백,2025-03-18,-3.5,-7,2352,1.8,1046,,,,,,20.3,12.5,360,1558,6.3,340,1607,1.8,1593,360,-7.2,40,1205,77.5,3.6,928.4,1023.4,2346,1010.1,1221,1015.5,12.1,2.9,900,1.38,7.29,,,,,,7.9,5.9,0,-4.6,,,,,,,,,,.8,1.1,,,
216,태백,2025-03-19,-3.5,-13.7,637,2.9,1541,,,,,,,9.6,200,1202,3.5,200,1458,1.3,1129,200,-10.3,37,1634,62,2.8,935.8,1027.7,619,1020.3,1541,1023.6,12.1,8.6,1200,2.96,17,,,,,,2.3,.9,.1,-.3,,,,,,,,,,1.8,2.6,,,
216,태백,2025-03-20,4.2,-3.6,507,9.6,1455,,,,,,,11.4,230,1557,4.4,200,1351,2.2,1906,200,-5.6,34,1300,50,4.1,932.1,1023.5,1,1012.4,1937,1016.9,12.1,9.4,1200,3.15,21.31,,,,,,1,0,.1,-1,,,,,,,,,,3.1,4.4,,,
216,태백,2025-03-21,9.7,2.3,352,15.9,1447,,,,,,,15.8,250,1858,5,200,1114,2.3,1991,200,-4.3,22,1355,40.1,4.5,926.8,1014.3,216,1005,1627,1009.4,12.2,9.5,1200,3.13,20.76,,,,,,0,0,.1,-.4,,,,,,,,,,4.3,6.1,,,
216,태백,2025-03-22,13.2,6.9,300,19.6,1441,,,,,,,11.9,250,1122,5.2,200,1305,2.4,2100,200,-4.5,22,1442,30.3,4.4,926.1,1010.5,154,1003.2,1616,1007.4,12.2,9.5,1200,3.1,20.71,,,,,,.5,.5,4.8,.9,,,,,,,,,,4.4,6.3,,,
216,태백,2025-03-23,12.8,2.9,649,22.3,1316,,,,,,,8.3,200,1419,3.7,180,1421,1.3,1094,50,-3.6,14,1318,35.5,4.7,928.1,1013.9,655,1006.1,1523,1009.7,12.2,9.4,1200,3.16,21.06,,,,,,2.5,2.1,5.8,-3,,,,,,,,,,4.3,6.1,,,
216,태백,2025-03-24,13.4,6.8,56,19.9,1358,,,,,,0,12,290,954,4.8,200,1157,2,1733,200,-1.3,20,1651,37.4,5.6,921.4,1010.2,3,997.7,1604,1002.2,12.3,8.1,1200,2.94,18.51,,,,,,4,1.1,8.3,-.3,,,,,,,,,,3.8,5.4,,,
216,태백,2025-03-25,12.7,3.2,640,20.7,1628,,,,,,,16.6,250,1707,6.1,200,1708,2.5,2161,200,-1.3,17,1203,42.4,5.7,917.9,1005.2,647,989.4,1634,998.7,12.3,8.7,1100,2.84,18.65,,,,,,1.8,0,8,-2,,,,,,,,,,,,,,
216,태백,2025-03-26,13.6,2.9,647,21.7,1359,,,,,,,10.8,230,1404,4.9,200,1430,1.8,1534,200,-5,6,1351,31.4,4.4,923.2,1010.2,704,1000.7,2327,1004.1,12.4,9.6,1200,3.12,20.93,,,,,,.8,0,8.3,-2.6,,,,,,,,,,5.2,7.5,,,
216,태백,2025-03-27,14.6,5.2,2334,21.4,1059,,,,,,1.2,13.8,250,332,5.4,200,242,2.3,2021,200,8.1,38,9,67.1,11,919.1,1007.6,2338,995.4,1056,999.3,12.4,2.2,1000,1.86,8.35,,,,,,8,5.1,11.4,5.2,,,,,,,,,,1.5,2.2,,,
216,태백,2025-03-28,1,-2.9,2318,5.5,3,,,,,,2.6,9.4,70,1146,4.6,20,919,2,1703,50,-.6,58,1640,89.1,5.9,928.4,1020.5,2256,1007,30,1014,12.5,.8,1600,1.14,4.8,,,,,,9.4,7.6,3,-6.9,,,,,,,,,,.7,.9,,,
216,태백,2025-03-29,-1.8,-7,629,6,1220,,,,,,1.2,14.6,200,1307,4.2,200,1743,1.7,1448,200,-11.5,20,1222,54.4,2.8,934,1025.6,2359,1016.4,1307,1021,12.5,8,1100,3.22,19.33,,,,,,3.4,1.6,1,-10.2,,,,,,,,,,2.4,3.5,,,
216,태백,2025-03-30,-1.1,-7.9,622,5.4,1502,,,,,,0,9.7,360,1045,4.4,320,1049,1.8,1535,250,-13.5,19,1318,40.8,2.3,940,1030.4,642,1024.2,1500,1027.3,12.5,8.9,1100,3.21,22.4,,,,,,1.6,.8,2.9,-10.6,,,,,,,,,,2.5,3.6,,,
216,태백,2025-03-31,3.4,-2.4,353,11.2,1413,,,,,,0,9.3,340,515,4.1,340,1235,1.5,1269,200,-7.6,22,1243,48,3.5,939.3,1028.3,1,1020.8,1626,1025.1,12.6,9.2,1200,3.19,22.62,,,,,,3.4,2.4,5.3,-6.1,,,,,,,,,,3,4.3,,,
217,정선군,2025-03-01,,-5.7,710,11.2,1308,,,,,,,2.3,160,53,1.4,160,57,,,,,34,1305,,,,1025,300,1017.1,1308,,11.4,,,,,,,,,,7,,,-10.4,,,,,,,,,,,,,,
217,정선군,2025-03-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.4,,,,,,,,,,9.6,,,,,,,,,,,,,,,,,
217,정선군,2025-03-03,-1.6,-2.3,736,.6,1230,,,,,,13.2,7.9,320,1417,,140,726,2,1728,160,-6.8,54,1242,68.3,3.7,988,1029.5,1919,1022.5,11,1027.3,11.5,0,,,,,,,,,10,8.4,-.2,-.6,-.4,0,-.7,-.8,,,,,,,,,,
217,정선군,2025-03-04,-.9,-2,11,.7,1309,,,,,,3.5,10.2,360,820,4,360,1021,1.6,1419,290,-4.6,60,25,76.3,4.4,985.4,1029.2,36,1021.8,1649,1024.5,11.5,0,,,,,,,,,9.6,6.5,-.3,-.4,-.4,0,-.7,-.7,,,,,,,,,,
217,정선군,2025-03-05,1.1,-2,1,6,1317,,,,,,,6.4,340,1455,4.7,320,1455,1.2,1037,110,-3.5,50,1317,72.5,4.7,984.7,1025.6,2204,1021.1,1452,1023.5,11.5,.1,,,,,,,,,8.4,7.3,-.3,-.3,-.4,.1,-.3,-.4,,,,,,,,,,
217,정선군,2025-03-06,-.7,-4.9,721,6.1,1253,,,,,,,4.7,50,1344,4.2,50,1344,.8,648,140,-4.4,42,1311,77.4,4.4,988.1,1031.8,947,1024.7,1313,1027.3,11.6,4.3,,,,,,,,,5.3,,-.3,-1.5,-.5,.2,-.4,-.5,,,,,,,,,,
217,정선군,2025-03-07,1.3,-4.1,10,8.4,1522,,,,,,,5,290,1445,3.2,140,511,1.3,1080,140,-5.2,30,1525,65.6,4.2,989.9,1032.5,806,1025.5,1545,1028.9,11.6,7.5,,,,,,,,,8,5,-.3,-2,-.3,.4,-.1,-.3,,,,,,,,,,
217,정선군,2025-03-08,2.5,-2.7,2347,9,1510,,,,,,,7.1,290,1348,3.6,140,1452,1.2,1002,180,-4,33,1843,65.1,4.6,987.8,1029.8,2353,1023.2,1608,1026.5,11.7,5.4,,,,,,,,,5.6,2.8,3.6,-7.2,.1,.8,.4,.1,,,,,,,,,,
217,정선군,2025-03-09,2.4,-6,640,13.3,1552,,,,,,,5.1,160,1352,2.9,180,1725,.8,719,140,-5.8,21,1631,61.4,4,991.8,1034.1,736,1026.9,1551,1030.7,11.7,9.7,,,,,,,,,.4,0,4.2,-8.9,.9,1.4,.9,.5,,,,,,,,,,
217,정선군,2025-03-10,3.5,-5.2,651,14,1458,,,,,,,9.5,160,1233,3.9,180,1236,1.1,919,140,-5.3,21,1507,60.5,4.2,988.5,1032.5,717,1021.9,1629,1027.1,11.7,9.8,,,,,,,,,2.4,0,4.6,-8.4,1.9,2.3,1.5,1,,,,,,,,,,
217,정선군,2025-03-11,5.1,-4.5,632,18.1,1546,,,,,,,5.5,290,1449,3,290,1441,.8,726,160,-5.4,9,1544,55.8,4.1,983.2,1026.1,657,1015.5,1602,1021.3,11.8,10,,,,,,,,,1.3,0,5.2,-8.4,2.9,3.2,2.3,1.7,,,,,,,,,,
217,정선군,2025-03-12,7.3,-2,711,15.6,1415,,,,,,,12.4,160,1344,5.2,200,1352,1.9,1604,160,-2,29,1159,54.5,5.4,978.1,1020.1,1,1011.5,1548,1015.7,11.8,8.7,,,,,,,,,6.3,1.1,6.4,-5.8,4.6,4.4,3.5,2.5,,,,,,,,,,
217,정선군,2025-03-13,6.7,-1.6,650,18.6,1519,,,,,,,6.4,340,1534,3.6,320,1538,1,852,230,-7.1,7,1550,47.6,3.8,984.2,1027.1,2359,1018.2,1549,1022.1,11.9,9.6,,,,,,,,,5.5,.1,6.7,-6.1,5,5.2,4.2,3.3,,,,,,,,,,
217,정선군,2025-03-14,5.6,-3.1,630,15.6,1425,,,,,,,8.9,50,1106,5,340,1402,1.5,1330,160,-5.1,17,1131,52.9,4.3,989.4,1030.8,745,1024,1611,1027.8,11.9,10,,,,,,,,,3.4,1,6.3,-8.5,4.9,5.1,4.2,3.5,,,,,,,,,,
217,정선군,2025-03-15,5.7,1.6,345,10.4,1058,,,,,,,9,200,1400,5.6,200,1355,1.8,1562,110,-3.2,28,1030,54.5,4.9,986.3,1028.7,1,1020.2,2400,1024.5,11.9,3.8,,,,,,,,,8.6,5.8,7.8,-.8,6,5.8,4.7,3.9,,,,,,,,,,
217,정선군,2025-03-16,1.9,-2.6,2314,4.5,1,,,,,,5.5,9,320,1502,4.2,320,1818,1.6,1405,140,-2.1,55,2103,75.4,5.3,974.3,1020.2,1,1009,1412,1012.5,12,0,,,,,,,,,9.8,5.3,5.4,-1,5.3,5.8,4.5,3.9,,,,,,,,,,
217,정선군,2025-03-17,-.8,-4.4,707,4,1522,,,,,,5.7,8,320,1502,3.7,320,1503,1.3,1144,320,-7.1,24,1652,65.6,3.6,977.8,1018.7,2053,1012,4,1016.6,12,4.6,,,,,,,,,7.4,4.4,3.3,-7.1,3.3,4.5,3.7,3.5,,,,,,,,,,
217,정선군,2025-03-18,-2.1,-5.1,2358,3.6,1252,,,,,,9.4,8.2,320,1654,3.2,340,1656,1,864,140,-4.7,45,1059,83.1,4.4,977.1,1023.2,2313,1011.1,1250,1016.1,12.1,3.1,,,,,,,,,7.9,4.6,-.4,-5.7,2.6,3.6,2.8,2.7,,,,,,,,,,
217,정선군,2025-03-19,-1.7,-7.2,331,5.5,1616,,,,,,,9.2,290,1813,3.4,290,1747,1.5,1311,160,-9.4,24,1656,59.8,3,984.8,1026.8,806,1020.8,1613,1024,12.1,6.1,,,,,,,,,4.3,1.9,3.6,-6.7,2.7,3.6,2.8,2.6,,,,,,,,,,
217,정선군,2025-03-20,4.1,-6.8,642,12.9,1627,,,,,,,10.1,180,1526,4.2,180,1534,1.9,1631,160,-5.3,29,1833,53,4.2,980.4,1024.9,506,1013.1,1750,1018.6,12.1,10,,,,,,,,,1.1,0,3.4,-8.6,3.4,3.7,3.1,2.8,,,,,,,,,,
217,정선군,2025-03-21,12,3.9,425,19.6,1535,,,,,,,13.3,320,1633,5.4,180,1319,3.1,2685,340,-3.4,11,1458,40,4.9,974.2,1015.5,157,1005.7,1656,1010.9,12.2,9.3,,,,,,,,,2.3,1.6,8.9,-1.3,6.7,6.1,5.2,4.2,,,,,,,,,,
217,정선군,2025-03-22,12.5,1.1,657,23.3,1541,,,,,,,15.8,290,1616,6.3,290,1623,2.2,1912,270,-2.9,14,1542,39.3,5,972.6,1013.5,654,1004.3,1513,1009.3,12.2,9.9,,,,,,,,,0,0,11.1,-4.4,8.2,7.6,6.6,5.5,,,,,,,,,,
217,정선군,2025-03-23,12.3,.8,637,25.3,1517,,,,,,,9.6,230,1554,4.2,110,1533,1,893,230,-2.2,13,1552,43,5.2,973.7,1014.9,735,1006.2,1605,1010.5,12.3,9.5,,,,,,,,,2.5,0,11.6,-4.8,8.4,8.1,7.1,6.1,,,,,,,,,,
217,정선군,2025-03-24,14.4,4.6,645,23,1431,,,,,,0,13.8,160,1149,5.4,160,1139,2.1,1825,290,1.1,16,1811,45.4,6.8,966.8,1009.4,1,997.8,1635,1003,12.3,7.3,,,,,,,,,3.1,.1,13,-.7,9.8,9.2,8.1,6.9,,,,,,,,,,
217,정선군,2025-03-25,13.7,6.3,439,24.1,1506,,,,,,,18.9,270,1604,6.2,110,1611,2.6,2223,290,.7,14,1445,47,6.6,963.6,1004.2,629,989.9,1650,999.7,12.3,6.5,,,,,,,,,2.9,.6,12.4,.5,9.9,9.9,8.7,7.5,,,,,,,,,,
217,정선군,2025-03-26,12.9,1.3,645,25.6,1436,,,,,,,9.5,320,1607,4.4,320,1609,1.5,1270,140,-3.2,6,1422,40,4.9,968.5,1011,747,1000,1719,1005,12.4,9.8,,,,,,,,,2.3,0,14.7,-4.3,10.5,9.8,8.8,7.8,,,,,,,,,,
217,정선군,2025-03-27,15.1,7.6,209,19.4,1616,,,,,,.2,8.1,290,949,4.2,340,616,1.8,1590,140,8.1,40,530,64.1,11.1,964.1,1005.8,2400,997.4,1609,1000.1,12.4,.3,,,,,,,,,9,4.4,14.3,2.7,11.4,10.3,9,8.1,,,,,,,,,,
217,정선군,2025-03-28,3.5,-1.5,2255,10.5,1,,,,,,5.3,4.6,340,419,3,340,423,1.2,1058,160,.5,64,1734,81.8,6.4,975.5,1020.3,2326,1005.8,1,1013.6,12.5,1.5,,,,,,,,,8.6,5.5,6.1,-5.9,6,9,7.8,7.3,,,,,,,,,,
217,정선군,2025-03-29,.7,-4.2,705,7.2,1159,,,,,,.7,15,160,1237,6,320,1616,2.5,2137,270,-10.2,13,1930,51.6,3.2,982.8,1026.5,2352,1017.9,1535,1021.6,12.5,6.2,,,,,,,,,2.1,.8,4.9,-8.5,3.7,7,6.2,6.3,,,,,,,,,,
217,정선군,2025-03-30,.6,-6,719,6.2,1311,,,,,,,11.5,290,1418,5.1,320,1357,2.4,2033,320,-13.1,14,1124,36.8,2.4,988.8,1030.6,728,1025.4,1525,1027.8,12.5,8.2,,,,,,,,,2.3,1.1,1.9,-11.3,2.3,5.8,5.3,5.5,,,,,,,,,,
217,정선군,2025-03-31,4.8,-3.1,654,13.7,1449,,,,,,,8.6,290,1456,4.6,290,1347,1.5,1262,320,-7.2,16,1439,46.9,3.6,987.2,1028.9,639,1021.4,1526,1025.5,12.6,8,,,,,,,,,3.4,.4,7.5,-7.7,5.6,6.6,6,5.8,,,,,,,,,,
